Address,Award,Comments,Cuisine,FacilitiesAndServices,Hour,Location,Name,PhoneNumber,Price,Url,WebsiteUrl,_id,coord
"place des Jardins de Baseilles 14, Erpent, 5101, Belgium",1,7082334,Belgian,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Terrace,Visa credit card",2,"Erpent, Belgium","Comptoir de l'Eau Vive",+3281306536,€€,https://guide.michelin.com/en/namur/erpent/restaurant/comptoir-de-l-eau-vive,https://www.eau-vive.be/le-comptoir,63da3cd93edd49a903f1786f,"[4.9046574,50.4412368]"
"rue du Luxembourg 37, Ixelles, 1050, Belgium",1,3373233,"Regional Cuisine, Classic Cuisine","Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Restaurant offering vegetarian menus,Visa credit card",3,"Ixelles, Belgium",Maison du Luxembourg,+3225119995,€€,https://guide.michelin.com/en/bruxelles-capitale/ixelles/restaurant/maison-du-luxembourg,https://www.maisonduluxembourg.be/,63da3cd93edd49a903f17870,"[4.3710638,50.8394192]"
"Smedenstraat 47, Brugge, 8000, Belgium",2,532507,"Market Cuisine, Creative French","Credit card / Debit card accepted,Mastercard credit card,Visa credit card",11,"Brugge, Belgium",Tou.Gou,+3250705802,€€,https://guide.michelin.com/en/west-vlaanderen/brugge/restaurant/tou-gou,https://www.tougou.be/,63da3cd93edd49a903f17871,"[3.2144932,51.2052119]"
"rue d'Havré 49, Mons, 7000, Belgium",0,2268438,Meats and Grills,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Visa credit card",13,"Mons, Belgium",La Table du Boucher,+3265316838,€€,https://guide.michelin.com/en/hainaut/mons/restaurant/la-table-du-boucher,https://www.latableduboucher.be/,63da3cd93edd49a903f17872,"[3.9544531,50.4537797]"
"Walckierstraat 8, De Panne, 8660, Belgium",3,1358366,Market Cuisine,"Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card",2,"De Panne, Belgium",Au Filet de Sole,+3258411680,€€,https://guide.michelin.com/en/west-vlaanderen/de-panne/restaurant/au-filet-de-sole,https://www.aufiletdesole.com/,63da3cd93edd49a903f17873,"[2.5917259,51.1037065]"
"avenue Louis Lepoutre 1, Ixelles, 1050, Belgium",2,4284323,"French, Classic Cuisine","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Terrace,Valet parking,Visa credit card",9,"Ixelles, Belgium",Toucan,+3223453017,€€€,https://guide.michelin.com/en/bruxelles-capitale/ixelles/restaurant/toucan,https://toucan.brussels/,63da3cd93edd49a903f17874,"[4.3592685,50.8201261]"
"rue Saint-Boniface 9, Ixelles, 1050, Belgium",1,5845718,"Cuisine from South West France, Country cooking","Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card",10,"Ixelles, Belgium",Saint Boniface,+3225115366,€€,https://guide.michelin.com/en/bruxelles-capitale/ixelles/restaurant/saint-boniface,http://www.saintboniface.be/,63da3cd93edd49a903f17875,"[4.3647629,50.8359208]"
"voie de l'Ardenne 58b, Embourg, 4053, Belgium",1,5145059,Italian,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card",7,"Embourg, Belgium",Robertissimo,+3243657212,€€,https://guide.michelin.com/en/liege/embourg/restaurant/robertissimo,https://www.lerobertissimo.be/,63da3cd93edd49a903f17876,"[5.6063558,50.5935078]"
"rue de Nivelles 30, Ronquières, 7090, Belgium",2,6297485,Italian,"Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card",5,"Ronquières, Belgium","Bell'Arrivo",+3267411119,€€,https://guide.michelin.com/en/hainaut/ronquires/restaurant/bell-arrivo,https://www.bellarrivo.com/,63da3cd93edd49a903f17877,"[4.228022,50.6063668]"
"Statieplaats 3, Kraainem, 1950, Belgium",4,8606578,Chinese,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card",18,"Kraainem, Belgium",Station 3,+32470302800,€€,https://guide.michelin.com/en/vlaams-brabant/kraainem/restaurant/station-3,https://www.station3.be/fr/,63da3cd93edd49a903f17878,"[4.4526105,50.8663153]"
"Chaussée de Nivelles 13, Arquennes, 7181, Belgium",0,4803939,Modern Cuisine,"Credit card / Debit card accepted,Mastercard credit card,Visa credit card",2,"Arquennes, Belgium",il était une fois toi et moi,+3267685378,€€,https://guide.michelin.com/en/hainaut/arquennes/restaurant/il-etait-une-fois-toi-et-moi,https://www.il-etait-une-fois-toi-et-moi.be/,63da3cd93edd49a903f17879,"[4.2755422,50.5568404]"
"rue de Bouillon 78, Beauraing, 5570, Belgium",4,6304750,"Contemporary, French","Credit card / Debit card accepted,Mastercard credit card,Visa credit card",16,"Beauraing, Belgium",abCd,+3282647802,€€,https://guide.michelin.com/en/namur/beauraing/restaurant/abcd,https://www.abcd-restaurant.be/,63da3cd93edd49a903f1787a,"[4.9580899,50.107864]"
"Droogdokkenweg 4, Antwerpen, 2000, Belgium",3,7490098,Organic,"Credit card / Debit card accepted,Maestro",0,"Antwerpen, Belgium",Instroom,+32493267412,€€,https://guide.michelin.com/en/antwerpen/be-antwerpen/restaurant/instroom,https://www.instroom.academy,63da3cd93edd49a903f1787b,"[4.4041041,51.2362289]"
"avenue du 10ème de Ligne 84, Arlon, 6700, Belgium",4,55387,Market Cuisine,"Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card",14,"Arlon, Belgium",Le Victor,+3263446580,€€,https://guide.michelin.com/en/be-luxembourg/arlon/restaurant/le-victor,https://levictor.be/,63da3cd93edd49a903f1787c,"[5.8230259,49.688428]"
"rue Jules Cérexhe 10, Verviers, 4800, Belgium",1,6357546,"Seasonal Cuisine, Country cooking","Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card",0,"Verviers, Belgium",Au Dos de la Cuillère,+3287530814,€,https://guide.michelin.com/en/liege/verviers/restaurant/au-dos-de-la-cuillere,,63da3cd93edd49a903f1787d,"[5.8508777,50.5937791]"
"rue d'Achet 70, Achet, 5362, Belgium",4,3968581,"Modern Cuisine, Italian","Car park,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card",11,"Achet, Belgium",Au gré des Saisons,+3283657565,€€,https://guide.michelin.com/en/namur/achet/restaurant/au-gre-des-saisons,http://www.augredessaisons.net/,63da3cd93edd49a903f1787e,"[5.1746766,50.3328659]"
"rue de Givet 79, Grandhan, 6940, Belgium",3,8355846,French Contemporary,"Air conditioning,Car park,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card",11,"Grandhan, Belgium",La Table de Manon,+3286211026,€€,https://guide.michelin.com/en/be-luxembourg/grandhan/restaurant/la-table-de-manon,https://www.latabledemanon.com/fr/,63da3cd93edd49a903f1787f,"[5.42186,50.32419]"
"Rue Haute Wez 191, Grivegnée, 4020, Belgium",2,4138718,"Italian, Organic","Credit card / Debit card accepted,Mastercard credit card,Visa credit card",16,"Grivegnée, Belgium",la cantinetta,+3243439640,€,https://guide.michelin.com/en/liege/grivegnee/restaurant/la-cantinetta-1200453,http://www.cantinetta.be,63da3cd93edd49a903f17880,"[5.5892796,50.6274342]"
"Dapperensquare 19, Linkebeek, 1630, Belgium",4,5735849,Classic Cuisine,"American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Terrace,Visa credit card",7,"Linkebeek, Belgium",Monsieur V,+32499283341,€€,https://guide.michelin.com/en/vlaams-brabant/linkebeek/restaurant/monsieur-v,https://www.monsieurv.be,63da3cd93edd49a903f17881,"[4.3351837,50.7741227]"
"Avenue Joseph Wauters 2, Tilff, 4130, Belgium",3,5547358,French Contemporary,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card",11,"Tilff, Belgium",Cuisine & Nous,+3243683683,€€,https://guide.michelin.com/en/liege/tilff/restaurant/cuisine-nous,,63da3cd93edd49a903f17882,"[5.5835107,50.5672316]"
"Mechelsesteenweg 212, Sterrebeek, 1933, Belgium",3,7598702,Italian,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card",8,"Sterrebeek, Belgium",Antonio Morreale,+32498072032,€€,https://guide.michelin.com/en/vlaams-brabant/sterrebeek/restaurant/antonio-morreale,http://www.antoniomorreale.be/,63da3cd93edd49a903f17883,"[4.5148711,50.8622283]"
"Avenue Charles Thielemans 63, Woluwe-Saint-Pierre, 1150, Belgium",0,3763739,Italian,"Credit card / Debit card accepted,Mastercard credit card,Visa credit card",15,"Woluwe-Saint-Pierre, Belgium",Bottega Vannini,+3224527517,€€,https://guide.michelin.com/en/bruxelles-capitale/woluwe-saint-pierre/restaurant/bottega-vannini,https://www.bottegavannini.com/,63da3cd93edd49a903f17884,"[4.4293,50.83707]"
"Chaussée de Namur 258, Leuze, 5310, Belgium",3,599227,"Modern French, Seasonal Cuisine","Credit card / Debit card accepted,Mastercard credit card,Visa credit card",16,"Leuze, Belgium","L'Entretien",+3281513312,€€,https://guide.michelin.com/en/hainaut/leuze/restaurant/l-entretien,https://www.lentretien.be,63da3cd93edd49a903f17885,"[4.906388,50.5489778]"
"Avenue Fernand Charlot 2, Jodoigne, 1370, Belgium",2,7499304,Modern Cuisine,"Credit card / Debit card accepted,Mastercard credit card,Visa credit card",9,"Jodoigne, Belgium",Le Sixième,+3210451001,€€,https://guide.michelin.com/en/brabant-wallon/jodoigne/restaurant/le-sixieme,https://www.lesixieme.com/,63da3cd93edd49a903f17886,"[4.8712735,50.7233367]"
"Zirkstraat 23, Antwerpen, 2000, Belgium",3,3458481,Classic Cuisine,"Credit card / Debit card accepted,Mastercard credit card,Visa credit card",9,"Antwerpen, Belgium",Bistrot Benoit,+3232269220,€€,https://guide.michelin.com/en/antwerpen/be-antwerpen/restaurant/bistrot-benoit,https://www.bistrot-benoit.be,63da3cd93edd49a903f17887,"[4.4009164,51.2230939]"
"Rue du Grand Pré 13A, Erquelinnes, 6560, Belgium",0,3217136,"Seasonal Cuisine, French","Car park,Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Terrace,Visa credit card",15,"Erquelinnes, Belgium",Le Grand Pré,+3271555078,€€,https://guide.michelin.com/en/hainaut/erquelinnes/restaurant/le-grand-pre,http://www.legrandpre.be/,63da3cd93edd49a903f17888,"[4.1784848,50.2928918]"
"Rue de Bohan 91, Orchimont, 5550, Belgium",4,909778,"Seasonal Cuisine, Country cooking","Car park,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Terrace,Visa credit card",6,"Orchimont, Belgium",Jeux de Goûts,+3261415095,€€,https://guide.michelin.com/en/namur/orchimont/restaurant/jeux-de-gouts,https://jeuxdegouts.be,63da3cd93edd49a903f17889,"[4.8871946,49.8923622]"
"Edward Pynaertkaai 115, Gent, 9000, Belgium",4,7676880,Spanish Contemporary,"Credit card / Debit card accepted,Mastercard credit card,Visa credit card",16,"Gent, Belgium",Bar Bask,+3293116974,€€,https://guide.michelin.com/en/oost-vlaanderen/gent/restaurant/bar-bask,https://barbask.be,63da3cd93edd49a903f1788a,"[3.7403467,51.0417296]"
"6-1-9 Ayameike Minami, Nara, Nara, 631-0033, Japan",1,7522823,Udon,"Cash only,Counter dining",11,"Nara, Japan",Sanukiudon Kirakuan,+81742456788,¥,https://guide.michelin.com/en/nara-region/nara/restaurant/sanukiudon-kirakuan,,63da3cd93edd49a903f1788b,"[135.761872,34.696516]"
"3-3-12 Tomio Motomachi, Nara, Nara, 631-0078, Japan",4,760253,Unagi / Freshwater Eel,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Visa credit card",1,"Nara, Japan",Unagino Toyokawa,+81742518171,¥¥,https://guide.michelin.com/en/nara-region/nara/restaurant/unagino-toyokawa,,63da3cd93edd49a903f1788c,"[135.732245,34.69246]"
"6-5-14 Omiyacho, Nara, Nara, 630-8115, Japan",1,2528274,Japanese,"Air conditioning,Counter dining,Credit card / Debit card accepted,Shoes must be removed",5,"Nara, Japan",Shikinoaji Enzu,+81742360634,¥¥,https://guide.michelin.com/en/nara-region/nara/restaurant/shikinoaji-enzu,,63da3cd93edd49a903f1788d,"[135.807866,34.685666]"
"224-1 Tsujimachi, Ikoma, Nara, 630-0212, Japan",4,8167341,Kushiage,"Air conditioning,American Express credit card,Car park,Counter dining,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Visa credit card",13,"Nara, Japan",Sosakukushinomise Rindo,+81743846669,¥¥,https://guide.michelin.com/en/nara-region/nara/restaurant/sosakukushinomise-rindo,,63da3cd93edd49a903f1788e,"[135.707086,34.694948]"
"1-3-6 Horyuji Nishi, Ikarugacho, Ikoma-gun, Nara, 636-0114, Japan",1,4338088,Soba,"Air conditioning,Car park,Cash only",10,"Nara, Japan",Noto Toto Teuchisoba Tabiki,+81745740438,¥,https://guide.michelin.com/en/nara-region/nara/restaurant/noto-toto-teuchisoba-tabiki,,63da3cd93edd49a903f1788f,"[135.730208,34.611572]"
"2F, 2-6-47 Tomio Motomachi, Nara, Nara, 631-0078, Japan",0,2927819,Yakitori,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Visa credit card",15,"Nara, Japan",Yakitori Fukuro,+81742479889,¥¥,https://guide.michelin.com/en/nara-region/nara/restaurant/yakitori-fukuro,,63da3cd93edd49a903f17890,"[135.7353958,34.6928392]"
"6-26 Shinasahigaoka, Ikoma, Nara, 630-0253, Japan",4,1735891,French,"Air conditioning,American Express credit card,Car park,Cash only - lunch,Diners Club credit card,JCB,Mastercard credit card,Visa credit card",9,"Nara, Japan",A VOTRE SANTE,+81743758123,¥¥,https://guide.michelin.com/en/nara-region/nara/restaurant/a-votre-sante,,63da3cd93edd49a903f17891,"[135.706132,34.68595]"
"455 Onitoricho, Ikoma, Nara, 630-0237, Japan",1,7758997,Pizza,"Car park,Cash only,Great view",5,"Nara, Japan",YAMAOKA PIZZA,+81743770511,¥,https://guide.michelin.com/en/nara-region/nara/restaurant/yamaoka-pizza,,63da3cd93edd49a903f17892,"[135.685183,34.67117]"
"31 Yanagimachi, Nara, Nara, 630-8353, Japan",1,2400224,Kushiage,"Air conditioning,Cash only,Counter dining",16,"Nara, Japan",Kushizukushi,+81742230010,¥,https://guide.michelin.com/en/nara-region/nara/restaurant/kushizukushi,,63da3cd93edd49a903f17893,"[135.824628,34.67858]"
"4-4-5 Naizencho, Kashihara, Nara, 634-0804, Japan",1,7323957,Chinese,"Air conditioning,Cash only,Counter dining",4,"Nara, Japan",Shunsai Chuka Bar Mitsukan,+81744257288,¥,https://guide.michelin.com/en/nara-region/nara/restaurant/shunsai-chuka-bar-mitsukan,,63da3cd93edd49a903f17894,"[135.791277,34.513977]"
"30-3 Hanashibacho, Nara, Nara, 630-8266, Japan",4,8913405,Indian,"Air conditioning,Cash only",4,"Nara, Japan",toi Inshokuten,+81742877014,¥,https://guide.michelin.com/en/nara-region/nara/restaurant/toi-inshokuten,,63da3cd93edd49a903f17895,"[135.8290402,34.6857108]"
"2-1-35 Omiyacho, Nara, Nara, 630-8115, Japan",0,8686129,Pizza,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Visa credit card",15,"Nara, Japan",Pizzeria Luna Nuova,+81742336679,¥,https://guide.michelin.com/en/nara-region/nara/restaurant/pizzeria-luna-nuova,,63da3cd93edd49a903f17896,"[135.817477,34.682612]"
"2281 Nakamachi, Nara, Nara, 631-0052, Japan",0,5385210,Indian,"Air conditioning,Car park,Cash only,Shoes must be removed",2,"Nara, Japan",Masala an TAKUMI,+81742471601,¥¥,https://guide.michelin.com/en/nara-region/nara/restaurant/masala-an-takumi,,63da3cd93edd49a903f17897,"[135.742349,34.68009]"
"372-2 Kawaharajocho, Tenri, Nara, 632-0016, Japan",0,4367924,Ramen,"Car park,Cash only,Counter dining",4,"Nara, Japan",Menya Ittoku,+81743622888,¥,https://guide.michelin.com/en/nara-region/nara/restaurant/menya-ittoku,,63da3cd93edd49a903f17898,"[135.836008,34.598622]"
"2-5-25 Tomio Motomachi, Nara, Nara, 631-0078, Japan",2,3730837,French,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Visa credit card",10,"Nara, Japan",French Izakaya Étonner,+81742410189,¥,https://guide.michelin.com/en/nara-region/nara/restaurant/french-izakaya-etonner,https://etonner-nara.info/,63da3cd93edd49a903f17899,"[135.735711,34.693141]"
"2201-1 Oshikumacho, Nara, Nara, 631-0011, Japan",4,1594563,Soba,"Car park,Cash only",18,"Nara, Japan",Kiminami,+81742465503,¥,https://guide.michelin.com/en/nara-region/nara/restaurant/kiminami,https://kiminami.crayonsite.net/,63da3cd93edd49a903f1789a,"[135.764071,34.718044]"
"68-3 Kawaharajocho, Tenri, Nara, 632-0016, Japan",0,818421,French,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Visa credit card",5,"Nara, Japan",Simple comme Bonjour,+81743615657,¥¥,https://guide.michelin.com/en/nara-region/nara/restaurant/simple-comme-bonjour,,63da3cd93edd49a903f1789b,"[135.83342,34.600084]"
"172-1 Kamada, Kashiba, Nara, 639-0227, Japan",2,4606130,Pizza,"Air conditioning,American Express credit card,Car park,Cash only - lunch,Diners Club credit card,JCB,Mastercard credit card,Visa credit card",4,"Nara, Japan",PIZZERIA TRATTORIA MAGAZZINO,+81745798815,¥,https://guide.michelin.com/en/nara-region/nara/restaurant/pizzeria-trattoria-magazzino,https://magazzino.co.jp/,63da3cd93edd49a903f1789c,"[135.712308,34.520592]"
"5-4-30 Shijooji, Nara, Nara, 630-8014, Japan",0,3672890,Ramen,"Air conditioning,Car park,Cash only,Counter dining",16,"Nara, Japan",Chukasoba Oshitani,+81742317068,¥,https://guide.michelin.com/en/nara-region/nara/restaurant/chukasoba-oshitani,,63da3cd93edd49a903f1789d,"[135.78866,34.67885]"
"29 Haibara Shimoidani, Uda, Nara, 633-0241, Japan",0,5717505,Unagi / Freshwater Eel,"Air conditioning,Car park,Cash only",7,"Nara, Japan",Ike Edoyakiunagi Asahitei,+81745820564,¥¥,https://guide.michelin.com/en/nara-region/nara/restaurant/ike-edoyakiunagi-asahitei,,63da3cd93edd49a903f1789e,"[135.950916,34.52878]"
"3-20-4 Denen, Gojo, Nara, 637-0093, Japan",2,8333629,Yoshoku,"Air conditioning,Car park,Cash only",8,"Nara, Japan",Himawari,+81747230535,¥,https://guide.michelin.com/en/nara-region/nara/restaurant/himawari,,63da3cd93edd49a903f1789f,"[135.683251,34.368601]"
